CustomerID,Cluster,MerchantName,TransactionRank,TransactionRedeemedPoints,TransactionValue,TransactionFrom(days),CustomerLastTransactionFrom(days),Category
32921,4,Smokehouse Grill,1,1580,158.0,20.0,12,F&B
32921,4,Smokehouse Grill,2,2060,206.0,100.0,12,F&B
32922,1,Cakeland,1,3050,305.0,8.333333333333332,270,F&B
32923,1,Marketplace Central,1,3220,322.0,10.0,5,Grocery
32923,1,Marketplace Central,2,1500,150.0,100.0,5,Grocery
32924,1,Family Grocers,1,600,60.0,9.090909090909092,200,Grocery
32924,1,Family Grocers,2,734,73.4,11.11111111111111,200,Grocery
32925,1,Marketplace Central,1,3150,315.0,50.0,27,Grocery
32926,1,Cakeland,1,1140,114.0,11.11111111111111,190,F&B
32927,4,Family Grocers,1,2316,231.6,8.333333333333332,13,Grocery
32927,4,Cakeland,1,1720,172.0,100.0,13,F&B
32928,4,Grill Emperor,1,2420,242.0,100.0,10,F&B
32929,1,Marketplace Central,1,2380,238.0,12.5,20,Grocery
32929,1,Marketplace Central,2,1160,116.0,100.0,20,Grocery
32930,1,Marketplace Central,1,240,24.0,8.333333333333332,263,Grocery
32931,1,Marketplace Central,1,1890,189.0,8.333333333333332,20,Grocery
32931,1,Marketplace Central,2,1120,112.0,100.0,20,Grocery
32932,1,Family Grocers,1,6282,628.2,33.33333333333333,59,Grocery
32933,1,Family Grocers,1,21900,2190.0,8.333333333333332,265,Grocery
32934,1,Marketplace Central,1,780,78.0,7.6923076923076925,298,Grocery
32935,1,Marketplace Central,1,2300,230.0,33.33333333333333,54,Grocery
32936,1,Family Grocers,1,1122,112.2,8.333333333333332,34,Grocery
32936,1,Marketplace Central,1,560,56.0,50.0,34,Grocery
32937,1,Marketplace Central,1,2890,289.0,100.0,20,Grocery
32938,1,Family Grocers,1,1021,102.1,7.6923076923076925,26,Grocery
32938,1,Marketplace Central,1,280,28.0,12.5,26,Grocery
32938,1,Marketplace Central,2,471,47.1,50.0,26,Grocery
32939,1,Family Grocers,1,974,97.4,9.090909090909092,256,Grocery
32940,1,Family Grocers,1,634,63.4,8.333333333333332,63,Grocery
32940,1,Marketplace Central,1,866,86.6,16.666666666666664,63,Grocery
32940,1,Marketplace Central,2,640,64.0,33.33333333333333,63,Grocery
32941,5,Grill Emperor,1,7000,700.0,33.33333333333333,28,F&B
32941,5,Grill Emperor,2,7000,700.0,33.33333333333333,28,F&B
32941,5,Smokehouse Grill,1,6960,696.0,25.0,28,F&B
32941,5,Smokehouse Grill,2,7620,762.0,50.0,28,F&B
32942,1,Marketplace Central,1,21600,2160.0,6.666666666666667,330,Grocery
32943,1,Quick Stop,1,1400,140.0,6.666666666666667,329,Grocery
32944,1,Zest Market,1,980,98.0,7.142857142857142,27,Grocery
32944,1,Zest Market,2,250,25.0,9.090909090909092,27,Grocery
32944,1,Zest Market,3,610,61.0,50.0,27,Grocery
32945,1,Family Grocers,1,930,93.0,7.142857142857142,308,Grocery
32945,1,Family Grocers,2,930,93.0,7.142857142857142,308,Grocery
32946,1,Threads Royale,1,3170,317.0,9.090909090909092,254,Fashion
32947,1,Family Grocers,1,580,58.0,8.333333333333332,266,Grocery
32948,4,FryBird,1,3040,304.0,100.0,21,F&B
32949,1,Grill Emperor,1,2441,244.1,5.555555555555555,240,F&B
32949,1,Grill Emperor,2,2420,242.0,9.090909090909092,240,F&B
32950,1,Zest Market,1,1260,126.0,33.33333333333333,66,Grocery
32951,1,Marketplace Central,1,2190,219.0,50.0,27,Grocery
32952,1,Threads Royale,1,1100,110.0,9.090909090909092,238,Fashion
32953,1,Family Grocers,1,1522,152.2,16.666666666666664,137,Grocery
32954,1,Family Grocers,1,1980,198.0,10.0,232,Grocery
32955,1,Marketplace Central,1,1320,132.0,8.333333333333332,260,Grocery
32956,1,Zest Market,1,737,73.7,8.333333333333332,258,Grocery
32957,1,Marketplace Central,1,3020,302.0,14.285714285714285,153,Grocery
32958,1,Marketplace Central,1,1650,165.0,100.0,6,Grocery
32959,1,Marketplace Central,1,1260,126.0,9.090909090909092,254,Grocery
32960,1,Grill Emperor,1,1640,164.0,6.25,355,F&B
32961,1,Grill Emperor,1,2264,226.4,7.142857142857142,324,F&B
32962,1,Grill Emperor,1,900,90.0,5.263157894736842,428,F&B
32963,1,Marketplace Central,1,1425,142.5,9.090909090909092,244,Grocery
32964,1,Family Grocers,1,600,60.0,7.6923076923076925,299,Grocery
32964,1,Family Grocers,2,600,60.0,7.6923076923076925,299,Grocery
32965,1,Marketplace Central,1,1920,192.0,7.6923076923076925,217,Grocery
32965,1,Marketplace Central,2,560,56.0,10.0,217,Grocery
32966,1,Family Grocers,1,1592,159.2,7.142857142857142,232,Grocery
32966,1,Family Grocers,2,372,37.2,10.0,232,Grocery
32967,1,Family Grocers,1,1899,189.9,33.33333333333333,67,Grocery
32968,1,Marketplace Central,1,888,88.8,50.0,47,Grocery
32969,1,Marketplace Central,1,3200,320.0,10.0,219,Grocery
32970,4,Grill Emperor,1,1060,106.0,7.142857142857142,20,F&B
32970,4,Grill Emperor,2,1750,175.0,100.0,20,F&B
32971,1,Marketplace Central,1,940,94.0,25.0,85,Grocery
32972,1,Marketplace Central,1,770,77.0,7.6923076923076925,295,Grocery
32973,1,Zest Market,1,800,80.0,50.0,28,Grocery
32974,1,Family Grocers,1,1140,114.0,20.0,95,Grocery
32975,1,Marketplace Central,1,940,94.0,50.0,31,Grocery
32976,1,Family Grocers,1,2299,229.9,9.090909090909092,249,Grocery
32977,1,Marketplace Central,1,5489,548.9,100.0,20,Grocery
32978,1,Family Grocers,1,1607,160.7,16.666666666666664,132,Grocery
32979,1,Marketplace Central,1,1350,135.0,50.0,41,Grocery
32980,1,Marketplace Central,1,2660,266.0,9.090909090909092,20,Grocery
32980,1,Marketplace Central,2,2130,213.0,100.0,20,Grocery
32981,1,Family Grocers,1,869,86.9,8.333333333333332,265,Grocery
32982,1,Cakeland,1,2800,280.0,10.0,229,F&B
32983,1,Grill Emperor,1,1183,118.3,5.263157894736842,95,F&B
32983,1,Zest Market,1,1139,113.9,20.0,95,Grocery
32984,1,Marketplace Central,1,1820,182.0,16.666666666666664,119,Grocery
32985,1,Zest Market,1,1570,157.0,8.333333333333332,258,Grocery
32986,1,Grill Emperor,1,2880,288.0,10.0,225,F&B
32987,1,Grill Emperor,1,1299,129.9,6.25,357,F&B
32988,1,Mamma Mia,1,1580,158.0,5.555555555555555,415,F&B
32989,1,Marketplace Central,1,960,96.0,7.142857142857142,304,Grocery
32990,1,Marketplace Central,1,1620,162.0,11.11111111111111,198,Grocery
32991,1,Marketplace Central,1,1240,124.0,7.6923076923076925,70,Grocery
32991,1,Marketplace Central,2,250,25.0,9.090909090909092,70,Grocery
32991,1,Marketplace Central,3,620,62.0,33.33333333333333,70,Grocery
32992,1,Nuts & Seeds Co.,1,2320,232.0,33.33333333333333,63,F&B
32993,1,Marketplace Central,1,3740,374.0,33.33333333333333,70,Grocery
32994,1,Marketplace Central,1,1170,117.0,8.333333333333332,261,Grocery
32995,1,Zest Market,1,3133,313.3,16.666666666666664,139,Grocery
32996,5,Gizmo Genius,1,3700,370.0,20.0,115,Electronics
32997,1,Marketplace Central,1,2760,276.0,14.285714285714285,145,Grocery
32998,1,Zest Market,1,1059,105.9,5.263157894736842,420,Grocery
32999,1,Marketplace Central,1,1510,151.0,7.142857142857142,304,Grocery
33000,1,Marketplace Central,1,2460,246.0,12.5,179,Grocery
33001,1,Family Grocers,1,2088,208.8,10.0,224,Grocery
33002,1,Marketplace Central,1,90,9.0,7.142857142857142,20,Grocery
33002,1,Marketplace Central,2,3300,330.0,100.0,20,Grocery
33003,1,Marketplace Central,1,1460,146.0,8.333333333333332,60,Grocery
33003,1,Marketplace Central,2,506,50.6,33.33333333333333,60,Grocery
33004,1,Marketplace Central,1,1600,160.0,16.666666666666664,134,Grocery
33005,1,City Squad Fashions,1,2080,208.0,50.0,31,Fashion
33006,1,Marketplace Central,1,1390,139.0,100.0,13,Grocery
33007,1,Marketplace Central,1,1060,106.0,10.0,20,Grocery
33007,1,Marketplace Central,2,1330,133.0,100.0,20,Grocery
33008,1,Family Grocers,1,2079,207.9,9.090909090909092,247,Grocery
33009,1,Family Grocers,1,538,53.8,7.6923076923076925,282,Grocery
33010,1,Aroma Beans,1,1040,104.0,7.6923076923076925,301,F&B
33011,1,Marketplace Central,1,1300,130.0,8.333333333333332,258,Grocery
33012,1,Marketplace Central,1,2880,288.0,8.333333333333332,259,Grocery
33013,1,Grill Emperor,1,2020,202.0,6.25,261,F&B
33013,1,Threads Royale,1,850,85.0,8.333333333333332,261,Fashion
33014,1,Marketplace Central,1,1700,170.0,33.33333333333333,57,Grocery
33015,1,Nuts & Seeds Co.,1,740,74.0,5.555555555555555,400,F&B
33016,1,Marketplace Central,1,1170,117.0,100.0,20,Grocery
33017,1,Marketplace Central,1,2380,238.0,50.0,41,Grocery
33018,1,Zest Market,1,1510,151.0,14.285714285714285,148,Grocery
33019,1,Marketplace Central,1,3740,374.0,50.0,41,Grocery
33020,1,Family Grocers,1,1380,138.0,9.090909090909092,246,Grocery
33021,1,Grill Emperor,1,900,90.0,5.0,13,F&B
33021,1,Marketplace Central,1,1070,107.0,100.0,13,Grocery
33022,1,Zest Market,1,1929,192.9,50.0,36,Grocery
33023,1,Marketplace Central,1,3780,378.0,100.0,4,Grocery
33024,1,Family Grocers,1,2957,295.7,7.142857142857142,306,Grocery
33025,1,Marketplace Central,1,1020,102.0,9.090909090909092,249,Grocery
33026,1,Family Grocers,1,282,28.2,9.090909090909092,34,Grocery
33026,1,Marketplace Central,1,3230,323.0,9.090909090909092,34,Grocery
33026,1,Marketplace Central,2,1980,198.0,50.0,34,Grocery
33026,1,Marketplace Central,3,490,49.0,50.0,34,Grocery
33027,1,Marketplace Central,1,2690,269.0,8.333333333333332,34,Grocery
33027,1,Marketplace Central,2,1260,126.0,50.0,34,Grocery
33028,1,Marketplace Central,1,1600,160.0,25.0,83,Grocery
33029,1,Family Grocers,1,1360,136.0,12.5,169,Grocery
33030,1,Marketplace Central,1,2450,245.0,9.090909090909092,250,Grocery
33031,1,Marketplace Central,1,1010,101.0,9.090909090909092,41,Grocery
33031,1,Marketplace Central,2,1025,102.5,50.0,41,Grocery
33032,2,Herbal Wellness,1,1260,126.0,50.0,40,Health & Beauty
33032,2,Aroma Beans,1,1540,154.0,5.88235294117647,40,F&B
33033,1,Marketplace Central,1,960,96.0,100.0,23,Grocery
33034,1,Marketplace Central,1,3200,320.0,50.0,27,Grocery
33035,1,Aroma Beans,1,1820,182.0,7.142857142857142,326,F&B
33036,1,Marketplace Central,1,1610,161.0,8.333333333333332,270,Grocery
33037,1,Marketplace Central,1,1897,189.7,16.666666666666664,135,Grocery
33038,1,Marketplace Central,1,2940,294.0,33.33333333333333,60,Grocery
33039,1,Marketplace Central,1,4160,416.0,50.0,20,Grocery
33039,1,Marketplace Central,2,2400,240.0,50.0,20,Grocery
33039,1,Marketplace Central,3,3270,327.0,100.0,20,Grocery
33040,1,Marketplace Central,1,2880,288.0,9.090909090909092,249,Grocery
33041,1,Marketplace Central,1,1340,134.0,9.090909090909092,47,Grocery
33041,1,Marketplace Central,2,1500,150.0,50.0,47,Grocery
33042,1,Family Grocers,1,580,58.0,9.090909090909092,250,Grocery
33043,1,Marketplace Central,1,2100,210.0,20.0,95,Grocery
33044,1,Marketplace Central,1,1720,172.0,50.0,29,Grocery
33045,1,Grill Emperor,1,1020,102.0,4.761904761904762,34,F&B
33045,1,Grill Emperor,2,1520,152.0,11.11111111111111,34,F&B
33045,1,Marketplace Central,1,890,89.0,50.0,34,Grocery
33046,1,Family Grocers,1,2228,222.8,14.285714285714285,161,Grocery
33047,1,Marketplace Central,1,1360,136.0,25.0,91,Grocery
33048,1,Zest Market,1,5090,509.0,6.666666666666667,199,Grocery
33048,1,Zest Market,2,12575,1257.5,7.142857142857142,199,Grocery
33048,1,Zest Market,3,923,92.3,8.333333333333332,199,Grocery
33048,1,Zest Market,4,1100,110.0,11.11111111111111,199,Grocery
33049,1,Marketplace Central,1,753,75.3,33.33333333333333,49,Grocery
33050,1,Family Grocers,1,1106,110.6,7.6923076923076925,302,Grocery
33051,1,Marketplace Central,1,2000,200.0,14.285714285714285,144,Grocery
33052,1,Marketplace Central,1,1100,110.0,50.0,41,Grocery
33053,1,Marketplace Central,1,580,58.0,8.333333333333332,20,Grocery
33053,1,Marketplace Central,2,280,28.0,100.0,20,Grocery
33054,1,Threads Royale,1,1100,110.0,14.285714285714285,156,Fashion
33055,1,Family Grocers,1,460,46.0,7.6923076923076925,38,Grocery
33055,1,Family Grocers,2,313,31.3,8.333333333333332,38,Grocery
33055,1,Family Grocers,3,1306,130.6,14.285714285714285,38,Grocery
33055,1,Marketplace Central,1,304,30.4,9.090909090909092,38,Grocery
33055,1,Marketplace Central,2,1057,105.7,33.33333333333333,38,Grocery
33055,1,Marketplace Central,3,500,50.0,50.0,38,Grocery
33055,1,Zest Market,1,2240,224.0,6.666666666666667,38,Grocery
33056,1,Marketplace Central,1,320,32.0,9.090909090909092,20,Grocery
33056,1,Marketplace Central,2,630,63.0,100.0,20,Grocery
33056,1,Zest Market,1,1055,105.5,5.88235294117647,20,Grocery
33057,1,Marketplace Central,1,990,99.0,8.333333333333332,272,Grocery
33058,1,Marketplace Central,1,695,69.5,50.0,27,Grocery
33058,1,Zest Market,1,1220,122.0,6.25,27,Grocery
33059,1,Family Grocers,1,3080,308.0,7.142857142857142,85,Grocery
33059,1,Marketplace Central,1,2020,202.0,25.0,85,Grocery
33060,1,Grill Emperor,1,2740,274.0,33.33333333333333,52,F&B
33061,1,Family Grocers,1,5600,560.0,20.0,113,Grocery
33062,1,Marketplace Central,1,2710,271.0,8.333333333333332,272,Grocery
33063,1,Marketplace Central,1,2270,227.0,8.333333333333332,269,Grocery
33064,1,Grill Emperor,1,1640,164.0,5.0,69,F&B
33064,1,Marketplace Central,1,1360,136.0,33.33333333333333,69,Grocery
33065,1,Family Grocers,1,776,77.6,9.090909090909092,254,Grocery
33066,3,Threads Royale,1,3180,318.0,100.0,18,Fashion
33067,1,Family Grocers,1,2181,218.1,33.33333333333333,58,Grocery
33068,1,Grill Emperor,1,1155,115.5,7.142857142857142,20,F&B
33068,1,Marketplace Central,1,680,68.0,25.0,20,Grocery
33068,1,Marketplace Central,2,2850,285.0,100.0,20,Grocery
33069,1,Family Grocers,1,5300,530.0,10.0,228,Grocery
33070,1,Marketplace Central,1,1240,124.0,9.090909090909092,251,Grocery
33071,1,Marketplace Central,1,800,80.0,100.0,20,Grocery
33072,1,Marketplace Central,1,3080,308.0,50.0,34,Grocery
33073,1,Family Grocers,1,1196,119.6,12.5,164,Grocery
33074,1,Marketplace Central,1,2930,293.0,9.090909090909092,255,Grocery
33075,1,Marketplace Central,1,1040,104.0,8.333333333333332,269,Grocery
33076,1,Family Grocers,1,760,76.0,7.6923076923076925,287,Grocery
33077,1,Marketplace Central,1,2090,209.0,8.333333333333332,260,Grocery
33078,1,Zest Market,1,1791,179.1,5.555555555555555,409,Grocery
33079,1,Cakeland,1,3450,345.0,50.0,27,F&B
33080,1,Marketplace Central,1,1100,110.0,100.0,5,Grocery
33081,1,Marketplace Central,1,670,67.0,9.090909090909092,250,Grocery
33082,1,Threads Royale,1,2340,234.0,8.333333333333332,277,Fashion
33083,1,Grill Emperor,1,1360,136.0,5.555555555555555,75,F&B
33083,1,Threads Royale,1,1980,198.0,25.0,75,Fashion
33084,1,Grill Emperor,1,1020,102.0,6.25,350,F&B
33085,1,Threads Royale,1,1250,125.0,7.142857142857142,304,Fashion
33086,1,Family Grocers,1,1870,187.0,8.333333333333332,269,Grocery
33087,1,Family Grocers,1,3925,392.5,11.11111111111111,209,Grocery
33088,1,Marketplace Central,1,1680,168.0,50.0,27,Grocery
33089,1,Marketplace Central,1,2760,276.0,10.0,29,Grocery
33089,1,Marketplace Central,2,1220,122.0,50.0,29,Grocery
33090,1,Family Grocers,1,1552,155.2,8.333333333333332,258,Grocery
33091,1,Marketplace Central,1,720,72.0,20.0,115,Grocery
33092,1,Family Grocers,1,1640,164.0,50.0,38,Grocery
33093,1,Marketplace Central,1,1729,172.9,50.0,38,Grocery
33094,1,Threads Royale,1,800,80.0,7.142857142857142,322,Fashion
33095,1,Family Grocers,1,3980,398.0,25.0,84,Grocery
33096,1,Family Grocers,1,1361,136.1,9.090909090909092,255,Grocery
33097,4,Cakeland,1,1520,152.0,100.0,20,F&B
33098,1,Zest Market,1,1500,150.0,8.333333333333332,259,Grocery
33099,5,Marketplace Central,1,1610,161.0,9.090909090909092,250,Grocery
33099,5,Herbal Wellness,1,3400,340.0,5.263157894736842,250,Health & Beauty
33099,5,Herbal Wellness,2,2120,212.0,6.666666666666667,250,Health & Beauty
33100,1,Zest Market,1,778,77.8,7.6923076923076925,62,Grocery
33100,1,Zest Market,2,1600,160.0,33.33333333333333,62,Grocery
33101,5,Canal Mart,1,1780,178.0,7.6923076923076925,289,Electronics
33102,1,Marketplace Central,1,770,77.0,50.0,27,Grocery
33103,1,Zest Market,1,1180,118.0,5.88235294117647,388,Grocery
33104,1,Family Grocers,1,4200,420.0,100.0,17,Grocery
33105,1,Marketplace Central,1,5200,520.0,50.0,35,Grocery
33106,1,Marketplace Central,1,1140,114.0,7.6923076923076925,281,Grocery
33107,1,Marketplace Central,1,840,84.0,9.090909090909092,239,Grocery
33108,1,Marketplace Central,1,4270,427.0,50.0,27,Grocery
33108,1,Smokehouse Grill,1,710,71.0,7.142857142857142,27,F&B
33108,1,Smokehouse Grill,2,1422,142.2,10.0,27,F&B
33108,1,Aroma Beans,1,2000,200.0,6.666666666666667,27,F&B
33109,1,Family Grocers,1,717,71.7,25.0,85,Grocery
33110,1,Marketplace Central,1,1900,190.0,16.666666666666664,140,Grocery
33111,1,Zest Market,1,1400,140.0,6.25,352,Grocery
33112,1,Marketplace Central,1,2240,224.0,9.090909090909092,245,Grocery
33113,1,Marketplace Central,1,2014,201.4,9.090909090909092,57,Grocery
33113,1,Marketplace Central,2,1140,114.0,33.33333333333333,57,Grocery
33114,1,Marketplace Central,1,2529,252.9,12.5,169,Grocery
33115,1,Family Grocers,1,2911,291.1,20.0,110,Grocery
33116,1,Marketplace Central,1,3500,350.0,8.333333333333332,275,Grocery
33116,1,Marketplace Central,2,3500,350.0,8.333333333333332,275,Grocery
33117,1,Family Grocers,1,2075,207.5,9.090909090909092,249,Grocery
33118,1,Smokehouse Grill,1,2635,263.5,7.142857142857142,69,F&B
33118,1,Smokehouse Grill,2,1440,144.0,14.285714285714285,69,F&B
33118,1,Smokehouse Grill,3,1200,120.0,33.33333333333333,69,F&B
33119,1,Cakeland,1,2000,200.0,10.0,233,F&B
33120,1,Family Grocers,1,1153,115.3,8.333333333333332,262,Grocery
33121,1,Marketplace Central,1,1520,152.0,11.11111111111111,203,Grocery
33122,1,Marketplace Central,1,1940,194.0,8.333333333333332,41,Grocery
33122,1,Marketplace Central,2,750,75.0,50.0,41,Grocery
33123,1,Marketplace Central,1,400,40.0,7.142857142857142,148,Grocery
33123,1,Marketplace Central,2,700,70.0,7.142857142857142,148,Grocery
33123,1,Threads Royale,1,780,78.0,7.142857142857142,148,Fashion
33123,1,Threads Royale,2,750,75.0,8.333333333333332,148,Fashion
33123,1,Threads Royale,3,420,42.0,14.285714285714285,148,Fashion
33124,1,Marketplace Central,1,1335,133.5,33.33333333333333,58,Grocery
33125,4,Cakeland,1,1700,170.0,100.0,10,F&B
33126,1,Cakeland,1,836,83.6,9.090909090909092,247,F&B
33127,1,Family Grocers,1,1848,184.8,7.6923076923076925,292,Grocery
33128,1,Marketplace Central,1,520,52.0,7.6923076923076925,34,Grocery
33128,1,Marketplace Central,2,780,78.0,11.11111111111111,34,Grocery
33128,1,Marketplace Central,3,420,42.0,20.0,34,Grocery
33128,1,Marketplace Central,4,200,20.0,25.0,34,Grocery
33128,1,Marketplace Central,5,420,42.0,50.0,34,Grocery
33129,1,Family Grocers,1,928,92.8,9.090909090909092,256,Grocery
33130,1,Zest Market,1,1020,102.0,8.333333333333332,273,Grocery
33131,1,Marketplace Central,1,2000,200.0,25.0,79,Grocery
33132,1,Marketplace Central,1,579,57.9,25.0,79,Grocery
33132,1,Zest Market,1,1198,119.8,6.666666666666667,79,Grocery
33133,1,Family Grocers,1,1400,140.0,12.5,179,Grocery
33134,1,Grill Emperor,1,950,95.0,8.333333333333332,265,F&B
33135,4,Marketplace Central,1,2000,200.0,7.142857142857142,22,Grocery
33135,4,Marketplace Central,2,1460,146.0,12.5,22,Grocery
33135,4,Cakeland,1,800,80.0,100.0,22,F&B
33136,1,Grill Emperor,1,1696,169.6,7.142857142857142,305,F&B
33137,1,Marketplace Central,1,1070,107.0,100.0,20,Grocery
33138,1,Zest Market,1,500,50.0,8.333333333333332,275,Grocery
33139,1,Cakeland,1,680,68.0,9.090909090909092,251,F&B
33140,1,Marketplace Central,1,1740,174.0,12.5,165,Grocery
33141,1,Cakeland,1,2170,217.0,50.0,27,F&B
33142,1,Family Grocers,1,2933,293.3,11.11111111111111,20,Grocery
33142,1,Family Grocers,2,1154,115.4,50.0,20,Grocery
33142,1,Family Grocers,3,1500,150.0,100.0,20,Grocery
33143,1,Family Grocers,1,1338,133.8,33.33333333333333,63,Grocery
33144,1,Grill Emperor,1,1000,100.0,10.0,218,F&B
33145,1,Marketplace Central,1,4130,413.0,50.0,41,Grocery
33146,1,Marketplace Central,1,1360,136.0,7.142857142857142,305,Grocery
33147,1,Marketplace Central,1,1769,176.9,7.142857142857142,307,Grocery
33148,1,Family Grocers,1,3918,391.8,25.0,85,Grocery
33149,1,Family Grocers,1,1460,146.0,8.333333333333332,270,Grocery
33150,1,Family Grocers,1,1463,146.3,7.6923076923076925,283,Grocery
33151,1,Marketplace Central,1,1800,180.0,8.333333333333332,272,Grocery
33152,1,Smokehouse Grill,1,1540,154.0,7.142857142857142,316,F&B
33153,1,Marketplace Central,1,1400,140.0,50.0,41,Grocery
33154,1,Family Grocers,1,410,41.0,9.090909090909092,250,Grocery
33155,1,Family Grocers,1,3488,348.8,16.666666666666664,131,Grocery
33156,1,Marketplace Central,1,2620,262.0,50.0,27,Grocery
33157,1,Marketplace Central,1,1220,122.0,100.0,20,Grocery
33158,1,Marketplace Central,1,3170,317.0,9.090909090909092,254,Grocery
33159,1,Cakeland,1,750,75.0,9.090909090909092,250,F&B
33160,1,Grill Emperor,1,2523,252.3,16.666666666666664,124,F&B
33161,1,Marketplace Central,1,1940,194.0,8.333333333333332,20,Grocery
33161,1,Marketplace Central,2,1070,107.0,100.0,20,Grocery
33162,1,Lola Market,1,3820,382.0,16.666666666666664,118,Grocery
33163,1,Aroma Beans,1,460,46.0,5.555555555555555,306,F&B
33163,1,Aroma Beans,2,330,33.0,7.142857142857142,306,F&B
33164,1,Marketplace Central,1,3460,346.0,20.0,113,Grocery
33165,1,Family Grocers,1,1218,121.8,7.6923076923076925,295,Grocery
33166,1,Grill Emperor,1,2095,209.5,6.25,354,F&B
33167,5,Breeze Spaces,1,3700,370.0,7.142857142857142,304,Other
33168,1,Threads Royale,1,1240,124.0,50.0,46,Fashion
33169,1,Grill Emperor,1,600,60.0,7.6923076923076925,281,F&B
33170,1,Family Grocers,1,4637,463.7,20.0,94,Grocery
33171,1,Marketplace Central,1,1720,172.0,100.0,20,Grocery
33172,1,Zest Market,1,578,57.8,6.666666666666667,344,Grocery
33173,1,Threads Royale,1,1020,102.0,12.5,167,Fashion
33174,1,City Squad Fashions,1,3000,300.0,33.33333333333333,49,Fashion
33175,1,Family Grocers,1,660,66.0,7.6923076923076925,280,Grocery
33176,1,Grill Emperor,1,2040,204.0,5.263157894736842,423,F&B
33177,1,Marketplace Central,1,280,28.0,25.0,82,Grocery
33178,1,Grill Emperor,1,1300,130.0,5.555555555555555,406,F&B
33179,1,Marketplace Central,1,3140,314.0,50.0,33,Grocery
33180,1,Marketplace Central,1,1570,157.0,8.333333333333332,269,Grocery
33181,1,Marketplace Central,1,1320,132.0,7.142857142857142,27,Grocery
33181,1,Marketplace Central,2,510,51.0,50.0,27,Grocery
33182,1,Nuts & Seeds Co.,1,1717,171.7,5.263157894736842,426,F&B
33183,1,Marketplace Central,1,2760,276.0,7.6923076923076925,303,Grocery
33184,1,Marketplace Central,1,1020,102.0,10.0,20,Grocery
33184,1,Marketplace Central,2,510,51.0,100.0,20,Grocery
33185,1,Marketplace Central,1,1400,140.0,7.142857142857142,318,Grocery
33186,1,Grill Emperor,1,580,58.0,7.6923076923076925,302,F&B
33187,1,Family Grocers,1,1409,140.9,14.285714285714285,143,Grocery
33188,1,Threads Royale,1,1980,198.0,25.0,76,Fashion
33189,1,Grill Emperor,1,2180,218.0,7.6923076923076925,106,F&B
33189,1,Grill Emperor,2,2758,275.8,20.0,106,F&B
33189,1,Mamma Mia,1,4000,400.0,5.555555555555555,106,F&B
33190,1,Family Grocers,1,2371,237.1,25.0,83,Grocery
33191,1,Zest Market,1,2191,219.1,11.11111111111111,203,Grocery
33192,1,Marketplace Central,1,1760,176.0,7.142857142857142,22,Grocery
33192,1,Marketplace Central,2,1720,172.0,100.0,22,Grocery
33193,1,Marketplace Central,1,2471,247.1,20.0,108,Grocery
33194,1,Marketplace Central,1,2670,267.0,9.090909090909092,251,Grocery
33195,1,Marketplace Central,1,2040,204.0,20.0,116,Grocery
33196,1,Marketplace Central,1,1190,119.0,8.333333333333332,261,Grocery
33197,1,Marketplace Central,1,1820,182.0,33.33333333333333,48,Grocery
33198,1,Grill Emperor,1,817,81.7,5.88235294117647,394,F&B
33199,1,Zest Market,1,3680,368.0,11.11111111111111,209,Grocery
33200,1,Zest Market,1,6225,622.5,33.33333333333333,67,Grocery
33201,1,Zest Market,1,2648,264.8,11.11111111111111,191,Grocery
33202,1,Marketplace Central,1,420,42.0,8.333333333333332,257,Grocery
33203,1,Marketplace Central,1,300,30.0,16.666666666666664,118,Grocery
33204,1,Marketplace Central,1,2520,252.0,100.0,20,Grocery
33205,1,Grill Emperor,1,1320,132.0,6.25,362,F&B
33206,1,Marketplace Central,1,1180,118.0,7.142857142857142,304,Grocery
33207,1,Cakeland,1,2270,227.0,50.0,27,F&B
33208,1,Marketplace Central,1,1490,149.0,50.0,41,Grocery
33209,1,Zest Market,1,920,92.0,14.285714285714285,144,Grocery
33210,1,Marketplace Central,1,1720,172.0,9.090909090909092,69,Grocery
33210,1,Marketplace Central,2,640,64.0,33.33333333333333,69,Grocery
33211,1,Marketplace Central,1,1180,118.0,10.0,145,Grocery
33211,1,Marketplace Central,2,137,13.7,11.11111111111111,145,Grocery
33211,1,Marketplace Central,3,275,27.5,14.285714285714285,145,Grocery
33212,1,Family Grocers,1,1425,142.5,12.5,165,Grocery
33213,1,Family Grocers,1,2328,232.8,9.090909090909092,254,Grocery
33214,1,Grill Emperor,1,1610,161.0,8.333333333333332,258,F&B
33215,1,Marketplace Central,1,1930,193.0,9.090909090909092,250,Grocery
33216,1,Marketplace Central,1,1560,156.0,50.0,41,Grocery
33217,1,Marketplace Central,1,1560,156.0,8.333333333333332,276,Grocery
33218,1,Marketplace Central,1,2460,246.0,11.11111111111111,60,Grocery
33218,1,Marketplace Central,2,1120,112.0,33.33333333333333,60,Grocery
33219,1,Cakeland,1,1600,160.0,14.285714285714285,141,F&B
33220,1,Cakeland,1,920,92.0,33.33333333333333,60,F&B
33221,1,Marketplace Central,1,1180,118.0,7.142857142857142,34,Grocery
33221,1,Zest Market,1,817,81.7,50.0,34,Grocery
33222,1,Marketplace Central,1,740,74.0,50.0,39,Grocery
33223,1,Zest Market,1,1450,145.0,8.333333333333332,34,Grocery
33223,1,Zest Market,2,1159,115.9,50.0,34,Grocery
